name,startTime,endTime,attention,thoughts,about,cb,seaName,sample_num,x,t,time,rough_1_c,rough_2_c,rough_3_c,rough_4_c,smooth_1_c,smooth_2_c,smooth_3_c,smooth_4_c,flat_c,sampling_policy
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,rough_4,0,0,0.3333,2022-02-01T19:59:09Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,EQ2
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,rough_4,1,0.16302082538604737,0.3333,2022-02-01T19:59:10Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,EQ2
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,rough_4,2,0.4067708492279053,0.3333,2022-02-01T19:59:11Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,EQ2
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,rough_4,3,0.6348958492279053,0.33390632195638265,2022-02-01T19:59:12Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,EQ2
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,rough_4,4,0.5208333492279053,0.333300000161044,2022-02-01T19:59:13Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,EQ2
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,rough_4,5,0.2864583253860474,0.3333,2022-02-01T19:59:14Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,EQ2
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,rough_4,6,0.8192708015441894,0.5181427557416018,2022-02-01T19:59:15Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,EQ2
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,rough_4,7,1,0.3333,2022-02-01T19:59:18Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,EQ2
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,smooth_1,0,0,0.7499966666666666,2022-02-01T19:49:24Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,UNS
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,smooth_1,1,1,0.08333,2022-02-01T19:49:29Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,UNS
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,smooth_1,2,0.4833333492279053,0.26129295201336916,2022-02-01T19:49:53Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,UNS
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,smooth_1,3,0.02552083134651184,0.7164031000930623,2022-02-01T19:50:00Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,UNS
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,smooth_1,4,0.8302083015441895,0.10254948057633927,2022-02-01T19:50:04Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,UNS
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,smooth_1,5,0.18489582538604737,0.526259876982062,2022-02-01T19:50:08Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,UNS
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,smooth_1,6,0.6630208492279053,0.15903329870338812,2022-02-01T19:50:12Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,UNS
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,smooth_1,7,0.2786458253860474,0.430231230155318,2022-02-01T19:50:51Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,UNS
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,smooth_2,0,0.05833333730697632,0.18107927273695673,2022-02-01T19:52:26Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,UNS1
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,smooth_2,1,0.9036458015441895,0.520722251757318,2022-02-01T19:52:27Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,UNS1
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,smooth_2,2,0.4411458492279053,0.6560728739529013,2022-02-01T19:52:29Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,UNS1
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,smooth_2,3,0.7567708015441894,0.7935003682880588,2022-02-01T19:52:31Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,UNS1
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,smooth_2,4,0.28177082538604736,0.4232664711880074,2022-02-01T19:52:33Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,UNS1
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,smooth_2,5,0.6552083492279053,0.8327426177812016,2022-02-01T19:52:36Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,UNS1
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,smooth_2,6,0.19427082538604737,0.30350116841211416,2022-02-01T19:52:38Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,UNS1
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,smooth_2,7,0.5677083492279053,0.7936201306664593,2022-02-01T19:52:41Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,UNS1
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,smooth_3,0,0.5067708492279053,0.4838391458446377,2022-02-01T19:54:16Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,UNS
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,smooth_3,1,0.008333331346511841,0.24384015033483733,2022-02-01T19:54:17Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,UNS
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,smooth_3,2,0.8739583015441894,0.7880172392963171,2022-02-01T19:54:19Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,UNS
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,smooth_3,3,0.23802082538604735,0.3207490798949282,2022-02-01T19:54:21Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,UNS
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,smooth_3,4,0.7708333015441895,0.6945125888210114,2022-02-01T19:54:22Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,UNS
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,smooth_3,5,1,0.9099996666666668,2022-02-01T19:54:24Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,UNS
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,smooth_3,6,0.3755208492279053,0.39674517335984283,2022-02-01T19:54:25Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,UNS
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,smooth_3,7,0.1317708373069763,0.27522176494475725,2022-02-01T19:54:26Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,UNS
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,smooth_4,0,0,0.3333,2022-02-01T19:54:57Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,UNS1
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,smooth_4,1,0.33958332538604735,0.9753177940380982,2022-02-01T19:54:59Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,UNS1
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,smooth_4,2,0.7614583015441895,0.5419970764118521,2022-02-01T19:55:00Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,UNS1
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,smooth_4,3,0.5208333492279053,0.8246897691773829,2022-02-01T19:55:01Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,UNS1
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,smooth_4,4,0.9614583015441894,0.34853029593952406,2022-02-01T19:55:03Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,UNS1
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,smooth_4,5,0.22083332538604736,0.9967752114521833,2022-02-01T19:55:04Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,UNS1
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,smooth_4,6,0.11614583730697632,0.9146257808224258,2022-02-01T19:55:06Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,UNS1
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,smooth_4,7,0.6270833492279053,0.7034920933690596,2022-02-01T19:55:08Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,UNS1
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,flat,0,0,0.5,2022-02-01T19:59:32Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,FLAT
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,flat,1,0.1458333373069763,0.5,2022-02-01T19:59:33Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,FLAT
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,flat,2,0.36145834922790526,0.5,2022-02-01T19:59:34Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,FLAT
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,flat,3,0.5895833492279052,0.5,2022-02-01T19:59:35Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,FLAT
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,flat,4,0.7286458492279053,0.5,2022-02-01T19:59:42Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,FLAT
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,flat,5,0.8927083015441895,0.5,2022-02-01T19:59:43Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,FLAT
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,flat,6,0.4802083492279053,0.5,2022-02-01T19:59:45Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,FLAT
0GUSyukRMAazlQgHuBnEKfFcQgQ3rcM9,2022-02-01T19:46:50Z,2022-02-01T20:00:41Z,puppy,Test hand and eye coordination.,Measure the depth of sea level,1,flat,7,1,0.5,2022-02-01T19:59:46Z,RES,EQ1,RES2,EQ2,UNS,UNS1,UNS,UNS1,1,FLAT
1ERoCOGxjBoqhb7CkBsNWreFoU3zTxDn,2022-02-01T18:53:36Z,2022-02-01T19:04:20Z,puppy,about the ability to adapt to any problems encountered.,drop solar charges.,1,rough_1,0,0,0.08333,2022-02-01T18:58:48Z,BP,RES,RES1,UNS,UNS,UNS2,UNS,UNS1,2,BP
1ERoCOGxjBoqhb7CkBsNWreFoU3zTxDn,2022-02-01T18:53:36Z,2022-02-01T19:04:20Z,puppy,about the ability to adapt to any problems encountered.,drop solar charges.,1,rough_1,1,1,0.08333,2022-02-01T18:58:52Z,BP,RES,RES1,UNS,UNS,UNS2,UNS,UNS1,2,BP
1ERoCOGxjBoqhb7CkBsNWreFoU3zTxDn,2022-02-01T18:53:36Z,2022-02-01T19:04:20Z,puppy,about the ability to adapt to any problems encountered.,drop solar charges.,1,rough_1,2,0.21171875,0.08333,2022-02-01T18:58:55Z,BP,RES,RES1,UNS,UNS,UNS2,UNS,UNS1,2,BP
1ERoCOGxjBoqhb7CkBsNWreFoU3zTxDn,2022-02-01T18:53:36Z,2022-02-01T19:04:20Z,puppy,about the ability to adapt to any problems encountered.,drop solar charges.,1,rough_1,3,0.39296875,0.08333,2022-02-01T18:58:56Z,BP,RES,RES1,UNS,UNS,UNS2,UNS,UNS1,2,BP
1ERoCOGxjBoqhb7CkBsNWreFoU3zTxDn,2022-02-01T18:53:36Z,2022-02-01T19:04:20Z,puppy,about the ability to adapt to any problems encountered.,drop solar charges.,1,rough_1,4,0.53671875,0.08333000000000004,2022-02-01T18:58:58Z,BP,RES,RES1,UNS,UNS,UNS2,UNS,UNS1,2,BP
1ERoCOGxjBoqhb7CkBsNWreFoU3zTxDn,2022-02-01T18:53:36Z,2022-02-01T19:04:20Z,puppy,about the ability to adapt to any problems encountered.,drop solar charges.,1,rough_1,5,0.63984375,0.08333000210761934,2022-02-01T18:59:01Z,BP,RES,RES1,UNS,UNS,UNS2,UNS,UNS1,2,BP
1ERoCOGxjBoqhb7CkBsNWreFoU3zTxDn,2022-02-01T18:53:36Z,2022-02-01T19:04:20Z,puppy,about the ability to adapt to any problems encountered.,drop solar charges.,1,rough_1,6,0.77890625,0.09878132508771388,2022-02-01T18:59:04Z,BP,RES,RES1,UNS,UNS,UNS2,UNS,UNS1,2,BP
1ERoCOGxjBoqhb7CkBsNWreFoU3zTxDn,2022-02-01T18:53:36Z,2022-02-01T19:04:20Z,puppy,about the ability to adapt to any problems encountered.,drop solar charges.,1,rough_1,7,0.88671875,0.584157863082745,2022-02-01T18:59:08Z,BP,RES,RES1,UNS,UNS,UNS2,UNS,UNS1,2,BP
1ERoCOGxjBoqhb7CkBsNWreFoU3zTxDn,2022-02-01T18:53:36Z,2022-02-01T19:04:20Z,puppy,about the ability to adapt to any problems encountered.,drop solar charges.,1,rough_2,0,0.07109375,0.16666027980196096,2022-02-01T19:00:18Z,BP,RES,RES1,UNS,UNS,UNS2,UNS,UNS1,2,RES
